date,id,lon,lat,AOD_win1,AOD_win3,AOD_win5,PM2.5,so2,no2,co,o3,12_air,18_air,12_rh,18_rh,12_uwnd,18_uwnd,12_vwnd,18_vwnd,12_pres,18_pres
20150103,1021A,117.307,39.0877,1.242,1.221625,1.214210327,169,116,91,2.48,16.33333333,267.2418213,264.2445679,41.51119995,90.03572083,3.854602098,1.506358981,-3.548749685,-4.325201035,97407.63281,97661.77344
20150103,1025A,117.401,39.124,1.175,1.222428589,1.212700928,216.6666667,130,92.66666667,2.485333333,15,267.3392334,264.3370056,41.74724197,90.66854858,3.847713232,1.507123351,-3.545312405,-4.321138382,97512.17969,97767.4375
20150103,1027A,117.157,38.9194,1.275,1.234,1.196007202,190.6666667,112.3333333,65.66666667,2.575,17.66666667,267.1577148,264.1609497,40.65400696,88.05072784,3.854880095,1.5,-3.426026583,-4.354879856,97506.26563,97754.63281
20150103,1029A,114.4548,38.0513,0.939,0.860142883,0.813894959,242.3333333,159,163,5.120666667,6,265.5170288,263.4787292,31.23797035,59.81974792,4.478720188,1.404255986,-4.00851202,-2.872351885,94241.29688,94473.38281
20150103,1030A,114.6046,38.0398,0.822,0.851888916,0.837072693,214,167.6666667,117.6666667,3.944666667,10.33333333,265.5489807,263.4387817,31.1366291,60.41025162,4.438773155,1.412245274,-4.024490833,-3.008170605,94653.10938,94887.45313
20150103,1031A,114.5019,38.1398,0.801,0.824222229,0.773884155,189.6666667,163.6666667,82,2.946,18.66666667,265.5270691,263.466156,31.91346931,61.61936951,4.466159821,1.406767964,-4.013535976,-2.91505599,94136.69531,94370.96875
20150103,1032A,114.4586111,38.00583333,0.939,0.860142883,0.831466126,258,182.6666667,114.6666667,4.918,11,265.5178223,263.4776917,30.88814926,59.04362869,4.477703571,1.404459238,-4.008918285,-2.875807285,94365.55469,94596.98438
20150103,1033A,114.5330556,38.01777778,0.859,0.863666687,0.832721252,285.3333333,228.6666667,150,6.478333333,5,265.5337219,263.4578552,30.97379494,59.64609528,4.457851887,1.408429623,-4.016859055,-2.943303585,94526.5,94759.3125
20150103,1034A,114.5214,38.0524,0.859,0.863666687,0.817344238,188,230,100,5.804,10,265.5312195,263.460968,31.24054146,60.19121933,4.460959911,1.407807946,-4.01561594,-2.93273592,94408.35938,94641.54688
20150103,1036A,118.1662,39.6308,1.14,1.118,1.102795776,158,139.6666667,104.3333333,3.593333333,11.66666667,268.000824,265.0153809,46.35367203,90.94312286,3.906698942,1.521615028,-4.145020008,-4.618562698,97428.42188,97680.85156
